SIS ID,Sequence,Family,Scientific name,Common name,RL Category,PE,PEW,Seabird,Waterbird,Landbird,Migratory status,Ecosystem - Terrestrial,Ecosystem - Freshwater,Ecosystem - Marine,RL AOO,Criteria met at highest level,RL EOO (smaller of breeding and non-breeding EOO),Population size (mature individuals),Population size derivation,Current population trend,Current population trend derivation
22694834,30930,"Gulls, Terns, Skimmers",Larosterna inca,Inca Tern,NT,False,False,True,True,False,Full migrant,True,False,True,0,A2cde+3cde+4cde,1650000,Unknown,unknown,Decreasing,suspected
22694750,30940,"Gulls, Terns, Skimmers",Chlidonias albostriatus,Black-fronted Tern,EN,False,False,True,True,False,Full migrant,True,True,True,0,A2bce+3bce+4bce; C2a(ii),167000,1000-5000,estimated,Decreasing,estimated
22694607,31000,"Gulls, Terns, Skimmers",Sterna striata,White-fronted Tern,NT,False,False,True,True,False,Full migrant,True,True,True,0,A2ce+3ce+4ce,3060000,6120-25120,estimated,Decreasing,suspected
22694585,31130,"Gulls, Terns, Skimmers",Thalasseus bernsteini,Chinese Crested Tern,CR,False,False,True,True,False,Full migrant,True,False,True,60,"C2a(i,ii); D",114000,30-49,estimated,Decreasing,suspected
22694552,31140,"Gulls, Terns, Skimmers",Thalasseus elegans,Elegant Tern,NT,False,False,True,True,False,Full migrant,True,False,True,1300,D2,240000,Unknown,estimated,Stable,suspected
22694927,31300,Auks,Fratercula arctica,Atlantic Puffin,VU,False,False,True,False,False,Full migrant,True,False,True,0,A4abcde,20800000,12000000-14000000,estimated,Decreasing,suspected
22689055,34390,Typical Owls,Bubo scandiacus,Snowy Owl,VU,False,False,False,False,True,Full migrant,True,True,False,0,A2bd+3bd+4bd,38100000,14000-28000,estimated,Decreasing,estimated
22695042,34870,Kites,Chelictinia riocourii,Scissor-tailed Kite,VU,False,False,False,False,True,Full migrant,True,False,False,0,A2ace+3ce+4ace,9410000,30000-67000,suspected,Decreasing,suspected
22695215,35530,"Hawks, Eagles",Gyps himalayensis,Himalayan Griffon,NT,False,False,False,False,True,Full migrant,True,False,False,0,A3e,6220000,66000-334000,suspected,Decreasing,suspected
22695225,35580,"Hawks, Eagles",Gyps coprotheres,Cape Vulture,VU,False,False,False,False,True,Full migrant,True,False,False,0,A2acde+3cde+4acde; C2a(ii),1230000,9600-12800,estimated,Decreasing,estimated
22695207,35590,"Hawks, Eagles",Gyps rueppelli,Rüppell's Vulture,CR,False,False,False,False,True,Full migrant,True,False,False,0,A2abcd+3bcd+4abcd,14200000,22000,suspected,Decreasing,estimated
22695231,35620,"Hawks, Eagles",Aegypius monachus,Cinereous Vulture,NT,False,False,False,False,True,Full migrant,True,False,False,0,C1,22400000,16800-22800,estimated,Decreasing,inferred
22696153,35690,"Hawks, Eagles",Nisaetus nipalensis,Mountain Hawk-eagle,NT,False,False,False,False,True,Full migrant,True,False,False,0,A3cd+4cd,19000000,1200-6700,suspected,Decreasing,inferred
22696027,35920,"Hawks, Eagles",Clanga clanga,Greater Spotted Eagle,VU,False,False,False,False,True,Full migrant,True,True,False,0,A2cde,15300000,3900-10000,suspected,Decreasing,suspected
22696038,35940,"Hawks, Eagles",Aquila nipalensis,Steppe Eagle,EN,False,False,False,False,True,Full migrant,True,False,False,0,A2abcd+3bcd+4abcd,12600000,50000-75000,estimated,Decreasing,inferred
22696048,35960,"Hawks, Eagles",Aquila heliaca,Eastern Imperial Eagle,VU,False,False,False,False,True,Full migrant,True,False,False,0,A2cd+4cd,12700000,16000-20000,estimated,Decreasing,suspected
22695379,36280,"Hawks, Eagles",Circus maurus,Black Harrier,EN,False,False,False,False,True,Full migrant,True,True,False,0,C2a(ii),1340000,251-999,estimated,Decreasing,estimated
22695396,36320,"Hawks, Eagles",Circus macrourus,Pallid Harrier,NT,False,False,False,False,True,Full migrant,True,True,False,0,A2cde+3cde+4cde,10900000,18000-30000,estimated,Decreasing,suspected
22695130,37060,"Hawks, Eagles",Haliaeetus leucoryphus,Pallas's Fish-eagle,EN,False,False,False,False,True,Full migrant,True,True,False,0,C2a(ii),1740000,1000-2499,estimated,Decreasing,inferred
22695147,37090,"Hawks, Eagles",Haliaeetus pelagicus,Steller's Sea-eagle,VU,False,False,False,False,True,Full migrant,True,True,True,0,A3bce,2940000,3600-4670,estimated,Decreasing,inferred
22735392,37790,"Hawks, Eagles",Buteo trizonatus,Forest Buzzard,NT,False,False,False,False,True,Full migrant,True,False,False,0,D1,179000,670-6700,suspected,Stable,suspected
22682541,39170,Hornbills,Rhyticeros subruficollis,Plain-pouched Hornbill,VU,False,False,False,False,True,Full migrant,True,False,False,0,C2a(ii),47000,2500-5000,estimated,Decreasing,inferred
22683135,40200,Kingfishers,Ceyx erithaca,Black-backed Dwarf-kingfisher,NT,False,False,False,False,True,Full migrant,True,True,False,0,A2c+3c+4c,7530000,Unknown,not applicable,Decreasing,inferred
22683249,40800,Kingfishers,Halcyon pileata,Black-capped Kingfisher,VU,False,False,False,False,True,Full migrant,True,True,True,0,A2bcd+4bcd,5160000,Unknown,not applicable,Decreasing,inferred
22696432,47720,"Falcons, Caracaras",Falco vespertinus,Red-footed Falcon,VU,False,False,False,False,True,Full migrant,True,False,False,0,A2abc+3bc+4abc,11900000,287500-400000,suspected,Decreasing,inferred
22696446,47750,"Falcons, Caracaras",Falco concolor,Sooty Falcon,VU,False,False,False,False,True,Full migrant,True,False,False,0,C2a(ii),6140000,2800-4000,estimated,Decreasing,inferred
22696495,47900,"Falcons, Caracaras",Falco cherrug,Saker Falcon,EN,False,False,False,False,True,Full migrant,True,True,True,0,A2bcde+3cde+4bcde,19100000,12200-29800,estimated,Decreasing,estimated
22686251,48950,Parrots,Amazona pretrei,Red-spectacled Amazon,VU,False,False,False,False,True,Full migrant,True,False,False,0,A2acd+3cde,161000,15600,estimated,Stable,estimated
22685766,49900,Parrots,Rhynchopsitta pachyrhyncha,Thick-billed Parrot,EN,False,False,False,False,True,Full migrant,True,False,False,0,C2a(ii),141000,840-2800,estimated,Decreasing,inferred
22685219,50770,Parrots,Lathamus discolor,Swift Parrot,CR,False,False,False,False,True,Full migrant,True,False,False,0,A3ce,21500,1000-2499,estimated,Decreasing,suspected
22685194,51010,Parrots,Neophema chrysostoma,Blue-winged Parrot,VU,False,False,False,False,True,Full migrant,True,False,False,0,A2bc+4bc,370000,"7500-15000, 10000",suspected,Decreasing,inferred
22685203,51040,Parrots,Neophema chrysogaster,Orange-bellied Parrot,CR,False,False,False,False,True,Full migrant,True,True,False,30,"A2ace; C2a(i,ii); D",12800,20-25,observed,Decreasing,estimated
22698684,53330,Pittas,Pitta nympha,Fairy Pitta,VU,False,False,False,False,True,Full migrant,True,False,False,0,A2bc+3bc+4bc,2920000,Unknown,not applicable,Decreasing,inferred
22699420,66650,Tyrant-flycatchers,Polystictus pectoralis,Bearded Tachuri,NT,False,False,False,False,True,Full migrant,True,False,False,0,A2c+3c+4c,11200000,Unknown,not applicable,Decreasing,suspected
22699433,66700,Tyrant-flycatchers,Pseudocolopteryx dinelliana,Dinelli's Doradito,NT,False,False,False,False,True,Full migrant,True,True,False,0,C2a(ii),738000,6700-19999,suspected,Decreasing,inferred
22706449,73270,Old World Orioles,Oriolus mellianus,Silver Oriole,EN,False,False,False,False,True,Full migrant,True,False,False,0,C2a(ii),236000,1000-10000,estimated,Decreasing,inferred
22705159,74960,Vireos,Vireo atricapilla,Black-capped Vireo,NT,False,False,False,False,True,Full migrant,True,False,False,0,C2a(ii),601000,10000-19999,estimated,Decreasing,estimated
22705042,80650,Shrikes,Lanius ludovicianus,Loggerhead Shrike,NT,False,False,False,False,True,Full migrant,True,False,False,0,A2bce+3bce+4bce,13500000,7000000,estimated,Decreasing,estimated
22705095,80790,Shrikes,Lanius senator,Woodchat Shrike,NT,False,False,False,False,True,Full migrant,True,False,False,0,A2bcde+3bcde+4bcde,12000000,5940000-9610000,estimated,Decreasing,inferred
22714704,88930,Reed-warblers,Acrocephalus sorghophilus,Streaked Reed-warbler,CR,False,False,False,False,True,Full migrant,True,True,False,0,A2bc,0,1-999,suspected,Decreasing,inferred
22714696,88940,Reed-warblers,Acrocephalus paludicola,Aquatic Warbler,VU,False,False,False,False,True,Full migrant,True,True,False,1540,"B2ab(i,ii,iii,iv,v)",580000,18000-29000,estimated,Decreasing,inferred
22728387,89030,Reed-warblers,Acrocephalus tangorum,White-browed Reed-warbler,VU,False,False,False,False,True,Full migrant,True,True,False,0,A3c+4c,520000,2000-20000,suspected,Decreasing,inferred
22715559,90150,Grasshopper-warblers and grassbirds,Schoenicola striatus,Bristled Grassbird,VU,False,False,False,False,True,Full migrant,True,True,False,0,C2a(ii),2780000,6800-12800,estimated,Decreasing,inferred
22712318,90900,Swallows and martins,Hirundo atrocaerulea,Blue Swallow,EN,False,False,False,False,True,Full migrant,True,True,False,0,C2a(ii),1310000,1500-3000,estimated,Decreasing,inferred
22712107,91460,Swallows and martins,Progne sinaloae,Sinaloa Martin,VU,False,False,False,False,True,Full migrant,True,False,False,0,C2a(ii),326000,2500-9999,inferred,Decreasing,inferred
22715353,94030,Leaf-warblers,Phylloscopus ijimae,Ijima's Leaf-warbler,VU,False,False,False,False,True,Full migrant,True,False,False,0,C2a(ii),133000,3270-10750,estimated,Decreasing,inferred
22732350,100440,Laughingthrushes and allies,Pterorhinus courtoisi,Blue-crowned Laughingthrush,CR,False,False,False,False,True,Full migrant,True,False,False,0,"C2a(i,ii)",610,50-249,estimated,Decreasing,inferred
22711108,104680,Mockingbirds and thrashers,Toxostoma bendirei,Bendire's Thrasher,VU,False,False,False,False,True,Full migrant,True,False,False,0,A2ce+3ce+4ce,1070000,83000,estimated,Decreasing,estimated
22728467,105450,Thrushes,Catharus bicknelli,Bicknell's Thrush,VU,False,False,False,False,True,Full migrant,True,False,False,0,A2bc+3bc+4bc,790000,80000,estimated,Decreasing,inferred
22708464,105650,Thrushes,Geokichla guttata,Spotted Ground-thrush,VU,False,False,False,False,True,Full migrant,True,False,False,0,C2a(i); D1,3340000,250-999,estimated,Decreasing,inferred
22708790,106650,Thrushes,Turdus feae,Grey-sided Thrush,VU,False,False,False,False,True,Full migrant,True,False,False,0,C2a(ii),322000,2500-9999,estimated,Decreasing,inferred
103758091,107850,Old World Flycatchers and Chats,Cyanoptila cumatilis,Zappey's Flycatcher,NT,False,False,False,False,True,Full migrant,True,False,False,0,A2cd+3cd+4cd,787000,Unknown,not applicable,Decreasing,suspected
103761482,108030,Old World Flycatchers and Chats,Cyornis nicobaricus,Nicobar Jungle-flycatcher,NT,False,False,False,False,True,Full migrant,True,False,False,0,"B1ab(ii,iii); C2a(i)",1700,1450-13300,suspected,Decreasing,suspected
103761460,108040,Old World Flycatchers and Chats,Cyornis brunneatus,Brown-chested Jungle-flycatcher,VU,False,False,False,False,True,Full migrant,True,False,False,0,A2c+4c,1004000,Unknown,not applicable,Decreasing,suspected
22735904,108160,Old World Flycatchers and Chats,Cyornis magnirostris,Large Blue Flycatcher,NT,False,False,False,False,True,Full migrant,True,False,False,0,A3c+4c,193000,Unknown,not applicable,Decreasing,suspected
22709711,109140,Old World Flycatchers and Chats,Larvivora ruficeps,Rufous-headed Robin,EN,False,False,False,False,True,Full migrant,True,False,False,0,C2a(ii),101000,500-10000,estimated,Decreasing,inferred
103767667,109200,Old World Flycatchers and Chats,Larvivora komadori,Ryukyu Robin,NT,False,False,False,False,True,Full migrant,True,False,False,2540,"""B2b(ii,v)""",69000,20000-25000,estimated,Decreasing,inferred
22709346,109830,Old World Flycatchers and Chats,Ficedula subrubra,Kashmir Flycatcher,VU,False,False,False,False,True,Full migrant,True,False,False,0,C2a(ii),15000,5000-25000,estimated,Decreasing,inferred
22710160,110440,Old World Flycatchers and Chats,Saxicola macrorhynchus,White-browed Bushchat,VU,False,False,False,False,True,Full migrant,True,False,False,0,C2a(ii),262000-722000,2500-15000,estimated,Decreasing,inferred
22710172,110450,Old World Flycatchers and Chats,Saxicola insignis,White-throated Bushchat,VU,False,False,False,False,True,Full migrant,True,False,False,0,C2a(ii),232000,2500-9999,estimated,Decreasing,suspected
22718591,118310,Pipits and Wagtails,Anthus spragueii,Sprague's Pipit,VU,False,False,False,False,True,Full migrant,True,False,False,0,A2bce+4bce,1280000,1400000,estimated,Decreasing,estimated
22718467,118390,Pipits and Wagtails,Anthus hoeschi,Mountain Pipit,NT,False,False,False,False,True,Full migrant,True,False,False,0,C1+2a(ii),33300,2500-9999,suspected,Decreasing,suspected
22720488,120660,Finches,Leucosticte atrata,Black Rosy-finch,EN,False,False,False,False,True,Full migrant,True,False,False,0,A2ac+3c+4ac,325000,10000-19999,estimated,Decreasing,suspected
22728985,120670,Finches,Leucosticte australis,Brown-capped Rosy-finch,EN,False,False,False,False,True,Full migrant,True,False,False,0,A2ac+3c+4ac,117000,45000,estimated,Decreasing,suspected
22720053,121460,Finches,Serinus syriacus,Syrian Serin,VU,False,False,False,False,True,Full migrant,True,False,False,6500,C2a(ii),24100,7000-9999,estimated,Decreasing,inferred
22721040,121870,Longspurs,Calcarius ornatus,Chestnut-collared Longspur,VU,False,False,False,False,True,Full migrant,True,False,False,0,A2bc+3bc+4bc,1150000,3100000,estimated,Decreasing,estimated
22720912,122060,Old World Buntings,Emberiza cineracea,Cinereous Bunting,NT,False,False,False,False,True,Full migrant,True,False,False,0,C1,489000,7000-12600,suspected,Decreasing,suspected
22720960,122290,Old World Buntings,Emberiza rustica,Rustic Bunting,NT,False,False,False,False,True,Full migrant,True,False,False,0,A2bcd+4bcd,14800000,4200000-8200000,estimated,Decreasing,suspected
103773037,123150,New World sparrows,Pipilo socorroensis,Socorro Towhee,EN,False,False,False,False,True,Full migrant,True,False,False,0,"B1ab(ii,iii)",170,2500-9999,estimated,Decreasing,suspected
22721082,123930,New World sparrows,Zonotrichia querula,Harris's Sparrow,NT,False,False,False,False,True,Full migrant,True,False,False,0,A2ac+3c+4ac,2820000,2000000,estimated,Decreasing,estimated
22721129,124080,New World sparrows,Ammospiza caudacuta,Saltmarsh Sparrow,EN,False,False,False,False,True,Full migrant,True,False,False,1999,A2ace+3ce+4ace,241000,37000-69000,estimated,Decreasing,estimated
22724367,124310,New World blackbirds,Dolichonyx oryzivorus,Bobolink,NT,False,False,False,False,True,Full migrant,True,False,False,0,A2bcd+4bcd,8200000,10000000,estimated,Decreasing,estimated
22735434,124330,New World blackbirds,Sturnella magna,Eastern Meadowlark,NT,False,False,False,False,True,Full migrant,True,False,False,0,A2abce+3bce+4abce,25400000,37000000,estimated,Decreasing,estimated
22724229,124390,New World blackbirds,Leistes defilippii,Pampas Meadowlark,VU,False,False,False,False,True,Full migrant,True,False,False,0,A2bc+3bc+4bc,127000,4000-6000,estimated,Decreasing,inferred
22724329,125300,New World blackbirds,Euphagus carolinus,Rusty Blackbird,VU,False,False,False,False,True,Full migrant,True,True,False,0,A2cde+3cde+4cde,11300000,Unknown,estimated,Decreasing,estimated
22724332,125310,New World blackbirds,Euphagus cyanocephalus,Brewer's Blackbird,NT,False,False,False,False,True,Full migrant,True,False,False,0,A2b+4b,7800000,15000000-25000000,estimated,Decreasing,estimated
22721607,125680,New World warblers,Vermivora bachmanii,Bachman's Warbler,CR,True,False,False,False,True,Full migrant,True,False,False,0,D,1,1-49,estimated,Unknown,not applicable
22721618,125690,New World warblers,Vermivora chrysoptera,Golden-winged Warbler,NT,False,False,False,False,True,Full migrant,True,True,False,0,A2bc+3bc+4bc,1910000,Unknown,estimated,Decreasing,estimated
22721722,126070,New World warblers,Setophaga kirtlandii,Kirtland's Warbler,NT,False,False,False,False,True,Full migrant,True,False,False,0,C2a(ii),278000,4500-5000,estimated,Increasing,estimated
22721740,126090,New World warblers,Setophaga cerulea,Cerulean Warbler,NT,False,False,False,False,True,Full migrant,True,False,False,0,A3bc,2470000,530000,estimated,Decreasing,estimated
22721737,126180,New World warblers,Setophaga striata,Blackpoll Warbler,NT,False,False,False,False,True,Full migrant,True,False,False,0,A2ac+3c+4ac,11900000,59000000,estimated,Decreasing,estimated
22721692,126360,New World warblers,Setophaga chrysoparia,Golden-cheeked Warbler,EN,False,False,False,False,True,Full migrant,True,False,False,1768,A2ace+3ce+4ace,77800,Unknown,not applicable,Decreasing,inferred
103818207,130820,Tanagers,Sporophila beltoni,Tropeiro Seedeater,VU,False,False,False,False,True,Full migrant,True,False,False,0,C2a(ii),81300,9000,estimated,Decreasing,inferred
22723484,130940,Tanagers,Sporophila ruficollis,Dark-throated Seedeater,NT,False,False,False,False,True,Full migrant,True,True,False,0,A2cd+3cd+4cd,1530000,Unknown,not applicable,Decreasing,suspected
103818544,130950,Tanagers,Sporophila iberaensis,Ibera Seedeater,NT,False,False,False,False,True,Full migrant,True,True,False,0,C2a(ii),105000,2500-9999,suspected,Decreasing,suspected
22723495,130970,Tanagers,Sporophila hypochroma,Rufous-rumped Seedeater,NT,False,False,False,False,True,Full migrant,True,False,False,0,A2cd+3cd+4cd,224000,Unknown,not applicable,Decreasing,suspected
22723499,130980,Tanagers,Sporophila cinnamomea,Chestnut Seedeater,VU,False,False,False,False,True,Full migrant,True,True,False,0,A2cde+3cde+4cde; C2a(i),436000,2500-9999,estimated,Decreasing,suspected
22723487,130990,Tanagers,Sporophila palustris,Marsh Seedeater,EN,False,False,False,False,True,Full migrant,True,False,False,0,C2a(ii),344000,2000-3000,estimated,Decreasing,inferred
22723509,131000,Tanagers,Sporophila melanogaster,Black-bellied Seedeater,NT,False,False,False,False,True,Full migrant,True,True,False,0,B1ab(iii); C1+2a(ii),17800,2500-9999,suspected,Decreasing,suspected
